user_id,reposts,fans,follows,total_posts
2310746337,0,61,231,163
2572523184,0,234,318,381
5640400808,1,565,383,45
2131461073,0,2835,2003,6403
1937443171,9,1103,185,514
1260161545,1,630,229,1724
1496846867,2580,301983,3976,34011
1783472915,8,44674,115,2975
2972143284,3,121,121,189
1834103577,126,62413,290,6873
1915845987,8,22100,1644,34136
2611034277,0,402,81,2320
5355848858,0,214,1032,1281
2359874585,364,6258,98,3783
3869601985,566,61361,1864,3587
5199995639,5,14,184,362
1749964961,6524,13509024,763,240
3141787195,3,445,198,356
1678906677,7,51,57,724
2746992482,6,80436,696,2091
2691084641,0,2893,356,67
2596270820,1,195,71,599
3583577581,0,63,175,366
1244767010,356,408959,414,1900
2132012370,0,1350,519,3983
2461368992,0,51,108,183
2392261910,19,154955,312,5483
1598659473,0,958,1724,1072
1105779030,0,8133,36,532
2839751345,9,651,95,881
1799674112,16,621,158,3244
1918557523,74,29782,2322,92651
2158772060,53,105094,415,19519
5130850346,0,63,55,342
2805105382,139,17289,14,4165
2067654247,0,208,189,497
2817338005,0,25,128,216
2973898690,0,1587,1379,2907
2143025912,15745,3775,6,3146
1676966857,105,16904,2124,6494
3987178028,6,99,404,218
2282471870,230,144475,744,3743
3575647555,204,17,128,9
1850001963,42,21433,1986,2309
1689620641,377,334548,761,8795
1947335820,187,57117,679,7772
1821367335,146,3949,1293,2180
2077946951,32,403515,1978,11672
1973632934,1882,83485,1128,4473
1658255383,4,1618,563,4803
1864198234,11582,1091,476,2608
5316224275,1,36,96,157
5396846923,0,41,29,57
2992233102,0,20,32,46
5136208257,0,403,3001,5290
3251960380,1779,193047,144,934
1726983407,0,1076,853,5062
5283905481,0,14,94,44
1829303331,4,372643,426,99006
1716502680,2,168,366,479
2464504462,0,299,640,687
2138511690,127,271335,1203,13849
1610290437,0,17,109,71
1088392360,55,54,54,126
3006527345,0,73,125,151
5608724543,0,7,37,112
2116202131,0,7,24,21
3930271408,0,5,1,2
2523659393,2004,162554,1983,21527
1591877731,1110,1223,1332,733
2104273807,0,237,164,516
1285020581,398,56570,231,20182
1687040903,210,9468,1342,5078
1578740773,16,106271,313,9202
2426243971,1,19193,801,3837
2205770230,2281,48111,830,2250
1894157570,0,99,242,364
5179116177,37,102,270,186
3568384874,0,8,98,5
2866073222,644,7664,344,3461
5400321667,0,9,97,12
2138697305,589,156018,1186,18102
2712509633,0,349,69,2153
1295093992,0,590,894,4470
2023815132,39,276783,22,6666
1810689954,2,1061,594,20266
3441115154,1,513,123,2369
2295877594,533,97192,1996,23615
3822539866,1,126,371,241
1702896953,274,917725,983,48291
1560906700,1497,209113,519,10023
2286429424,7,3290,1399,4593
2939266702,196,5165,1766,11016
5025236834,0,49,386,67
1418644884,0,568,14,9919
1497660690,26,5569,1995,2396
1247944202,3180,44552,2122,13363
2004079025,12,1777138,412,17938
3859744371,0,120,72,194
1563976355,0,196,156,1669
1904815267,49,3053,308,2547
1593597764,0,2808,1156,963
2269103954,1469,823392,133,10752
5717532811,0,1,42,8
2644279211,0,1503,2000,1010
3631347060,889,16132,52,5777
5592157491,20,119,260,771
2269001803,0,284,793,236
5228649492,82,3452,360,49
1299949272,1345,21911,467,257
5621818219,0,5,72,25
1222050532,158,16625,4021,78283
5369736176,0,16,14,182
1971799904,0,157,224,471
2471932630,723,1474,1959,6130
1704832685,2181,355953,4962,14948
3199532407,0,98,99,355
2610096440,5,14168,1790,8054
1804124941,6,228,362,1344
2315355472,1918,224343,1737,8558
2782830277,1730,56013,2940,77889
1717721400,53,53660,452,11134
2282471870,3201,144474,744,3743
2277465131,0,283,94,594
5676930840,0,1,34,2
1254139301,23205,24841056,197,1857
2437229713,113,2544994,1136,22101
5368962563,2,43,412,57
3810682466,12,139,76,8304
5281273278,390,15349,551,648
2441153103,0,81,50,262
2547137294,10,197,2,3
5173073724,2,25,202,782
2180388670,54,12074,1625,2435
5248341758,837,2376,451,318
3404071204,138,89342,1952,1820
5375403197,0,47,53,756
1800946083,2,408,183,1830
1147999940,20,160,65,530
2691991543,0,244,87,1793
3018485893,1,831,1255,972
1749640581,0,107,940,54
1806201972,10,134366,1921,6775
3753471014,0,35,87,156
2752364893,1,626,1965,4670
1618393430,59,443,416,921
2039999180,130,640,56,332
2613430327,24,297,186,575
5436432921,0,58,350,241
1441082952,3,1578,89,7217
1958180855,1759,175,93,1030
5384373826,2,224,760,513
2117742601,26,6193,210,198
5536385292,0,58,279,912
1791121141,26,147164,2958,69660
1398129094,0,32372,1822,1501
3279710155,363,11715,974,24983
1068369085,51,1151,535,2270
2033175235,22,541,336,862
2090080873,38,4922,251,23
1877893071,3,95970,130,125
1881059667,60,713,209,7812
3947761183,0,3,149,48
5286961410,61,44885,258,1871
1861593274,80,630,293,2246
2543590125,5,22514,1776,9233
3219177107,4,522,701,361
5497300608,0,174,618,317
1834709391,0,348,373,1842
2102240987,10,303,247,257
5280033044,0,20,47,153
2640962322,0,1775,1583,279
2706147731,14,170,307,1040
1859724663,199,271,229,1427
5444175701,3,32,166,26
1735876554,9,207,342,9818
1784077121,0,828,502,3757
1698423272,35,15737,4987,85324
3822670659,11,226,90,1556
3164976372,0,40,333,45
3218154433,114,32314,237,23
2010368733,0,883,405,3564
3297268931,0,17,16,53
2837424952,52,161574,478,1161
1722150384,623,73997,2003,10802
5325149769,0,90,162,1031
2570928422,0,362,533,3003
1693238342,0,75,66,563
5590190726,0,25,59,122
2149407037,23,4408,90,2831
1830422573,1,134,137,123
3428190394,0,85,112,781
5446449778,2,214,189,2036
2476458562,1568,22208,1229,76559
1198220993,3129,807895,1099,10278
3952644702,0,888,1830,9264
1340704230,0,60,2,527
2254332561,42,69,252,489
2009312665,151,65238,1997,7623
1968004485,3,7293,406,30
5505413827,0,461,80,212
3367629572,0,3076,1649,539
2502358352,67,113,117,608
5180959707,0,73,140,544
2761329620,0,996,367,10238
2095044965,1,1341,55,517
2313295070,0,283,99,268
2566190892,52,694,180,23
1834404460,0,185,415,481
1292145000,12,31854,365,5246
3705570454,1,30,189,305
5532062527,2,1384,1439,452
1220197463,2,1629,1877,4960
2789673547,0,141,50,410
2504326484,0,1084,1413,25424
5585684673,4,41,326,309
2571495471,0,1156,463,5311
2082494501,12,839,275,721
3928489836,0,8,8,37
5395649866,0,124,24,662
2110622950,62,312,162,24
5532001255,0,15,77,13
5584799816,0,144,339,380
1759600993,58,193701,2938,24729
5479500982,0,9,88,35
5137043901,42,118,160,141
2923515065,1,899,177,38
2630087460,44,183,149,226
5071097029,2,22,54,39
2534474465,8,35,81,70
5203868083,0,25,93,77
2491426333,2,8407,252,4068
1401079441,0,2518,779,2574
1287729031,74,9022,846,27613
2491583463,0,18,59,99
3889845406,0,11913,691,5624
5335384230,0,374,129,297
2866073222,255,7664,344,3461
5502556812,0,148,221,630
1767841514,1,657,359,8456
5573729202,0,1458,70,8
5233558097,1,1,33,3
5063636813,53,196,345,448
5605733129,0,102,97,818
2186964167,2,125,104,384
2624675667,0,448,214,1216
3752858393,0,41,80,37
1224519655,18,14954,1040,9473
5486395992,0,5,44,294
1986988597,1,359,270,2894
5614001694,0,3,38,8
1131576021,8,187,266,959
5564672247,0,28,79,145
3260815191,1,118,263,509
2108254242,1365,169050,1018,9997
2043480465,0,594,193,300
3629367047,31,104,323,562
1740961333,1418,1465661,2981,37124
3430862620,1048,1009,246,72
1603746824,2,12370,298,2574
3488568124,2,1043,198,85
1429670304,24,1816,285,1705
5031141267,1,101,209,63
2963499524,26,187178,109,5283
2089202215,1,89,535,116
1916997175,9,38437,436,13314
2946970637,0,12116,44,110
1883080645,0,987,424,3401
3470469742,9,131,138,240
1703924752,430,52989,944,3118
2144108254,1571,11855,1139,11898
3020990521,0,1278,518,1636
2287384842,868,1110,106,246
2506046630,0,71,53,260
5157957692,51,60117,307,17031
2368538090,0,2363,1346,1187
2371033197,0,123,255,526
1261490732,211,19247,623,1251
1231668867,7,25130,494,26817
5137977018,3,91567,633,3231
3710214533,1,146,168,23
1683721673,6,108,79,53
3132989291,0,66,155,75
2141057603,0,134,73,58
5643067383,9,5,28,21
1862186833,5,1384,325,797
2307306964,0,1286,368,113
2138661995,1,243,265,1857
1794499310,0,1138,412,84
5053131601,1,39,19,45
3894702837,8,458,196,104
1790251517,0,130,124,613
5196291416,0,38,37,242
1685703393,0,299,408,1273
1084336831,1,24,25,39
2797106947,37,154,232,195
2158592610,0,27,130,42
2613382871,0,871,1747,421
1967904721,0,95,84,183
5091227045,9,1979,276,55
2647453423,1,1282,1991,1741
1625393975,0,418,1931,7104
2641780212,0,90,197,30
2808709002,93,264,123,502
1652141153,0,4601,211,2036
5185168403,8,166,755,36
2277004597,0,351,548,552
2871932235,22,9414,1246,1984
2944672945,0,37,288,91
2492191453,5,134,136,413
2038730300,62,3995,2546,21403
5261475781,24,42,38,81
1735047885,99,604559,1177,36576
3028623411,0,118,149,158
3696927433,17,109,12,93
3227011041,54,1275,412,373
5151767670,134,533,792,848
5233405873,0,60,294,459
3117421253,0,3895,1785,670
1864709311,44,453,163,2141
5396784258,73,39954,78,965
3185658311,1,635,951,2817
1677991972,15,0,0,0
1159539431,2803,51210,1614,3397
2386587192,25,113,194,5138
2607563507,5003,3107178,87,1732
3721840180,31,49,85,69
2819285835,0,102,1077,1122
2143335955,553,22610,1525,5473
2952467913,0,146,319,466
1463010067,0,44,98,65
2874423842,0,59,55,85
2043218095,0,307,385,924
5599857550,0,16,38,77
2912554297,6,1533,80,763
3631017744,0,13,130,44
2182494330,0,2142,1285,9623
3547899143,0,27,109,257
1323527941,2054,10511955,1659,38673
2179938970,0,878,145,215
3498448161,343,30299,2005,10029
3183541082,0,2,42,249
1620581907,4,1584,1996,4915
3973204012,1,21,96,16
5596051796,0,204,652,461
2606885357,6080,516700,123,8402
2649939501,0,223,169,483
1764261555,6,885,610,8208
5565635376,0,8,76,80
1787110795,5,22107,371,1118
5557811002,3,19,209,407
5404274780,63,13,154,115
5151098881,1,38,399,204
3183012060,74,1410,1997,9520
1466011232,4,3144,1853,37131
1976442941,426,3256,1127,9337
1452677995,478,51234,155,1862
2372547051,1,150,493,481
2179397384,175,20542,745,3492
1295335170,105,132683,2703,72628
1467218790,1,2282,954,10487
3260519150,0,64,104,32
2727067411,0,207,822,29
2831338425,319,3704,323,2559
2618012757,22,125,69,545
5247617244,18,7074,133,536
2610691435,525,9056,513,189
2608023773,4,4511,1566,2199
1977483361,0,2247,1716,1383
5220339456,0,11683,1932,163271
3786465533,0,139,229,958
2018403001,0,299,301,829
2334716712,0,377,276,1465
2709577332,3316,6001216,2275,26319
5558724869,0,10,59,105
2612779107,242,1959,644,555
2811238974,1,96,760,1179
5605462160,0,9,100,174
2528498297,1,62,32,256
5310408294,1,2,35,2
2688317117,0,21,105,28
5160604348,0,56,115,280
5185405882,8,49,40,4
2659157390,3438,14851,975,36243
1598463053,44,14031,4882,4923
2550026167,5,259,222,211
2121908107,3,7772,448,257
2604007971,0,270,296,617
5518720342,1,28,29,75
2669705141,0,1002,2002,14030
1970488573,0,4187,1167,2602
1787003990,0,336,179,86
1840156562,0,56,52,90
2211033110,4,480,245,97
2124980411,0,162,194,84
5635633940,3,7,6,42
1900068914,7,15257,273,1002
5513213239,11,25,114,155
1367557270,165,196136,567,15114
1672525895,21,481859,1517,12375
1327196295,0,78670,2015,7982
1561388395,3,2604,1014,3045
1995040377,6,1160,372,13
5191996089,6,12430,435,1583
1621952483,1,3172,860,22832
3309038994,0,109,89,274
3667405233,0,4873,79,8702
3517572450,0,117,345,188
3169345350,0,76,150,285
1648786913,2,1097,485,1064
1466011232,14,3144,1853,37131
1948250313,2,4251,672,7892
5368191209,3,17,102,433
1650111241,409,21176691,969,74838
5033698341,10,38068,9,3679
1686718012,14,2871,1822,459
2533957224,17,71,203,48
1316377225,4,606,25,5
2175687473,0,80,70,335
2164864917,207,17141,3168,123071
5435955050,20,10657,104,166
1905371357,1719,45256,1000,7764
3944521809,9,2200,1987,16620
5639988580,0,25,210,130
3310549797,1,19,41,94
5189424302,7,167,66,760
1221596724,381,104286,75,596
3177150157,28,1938,210,2035
1673968217,1,761,631,5627
1220546491,131,152077,1651,6781
5339579203,1,95,221,15252
3871307373,62272,322343,141,5024
1872821540,7,58,50,255
2115638482,15,2588,1792,191
1282475575,1,104,181,242
2017959311,1,302,301,1386
5610317120,2,2,41,6
5111677106,1,1047,71,65
2100895665,191,66607,849,12204
2486891757,2,6389,1239,1117
5487141449,0,84,234,126
3550897817,0,87,73,180
2094800190,0,67,92,2629
1341924671,0,1143,389,1383
2583922394,0,81,98,421
2144108254,3717,11855,1139,11898
5210054749,19,73,1315,576
2135616910,0,1734,321,664
1988988377,0,561,319,164
1765472494,0,794,2362,1266
3268716134,533,3110,403,5527
2710604487,9,7973,3014,51693
2866011722,4,6698,1447,524
5151328157,0,121,169,1696
3553893414,1,2212,213,374
1198220993,36,807905,1099,10281
2802845030,10,346,65,116
2309216887,0,254,176,636
1863649795,10,99764,2002,6176
5059140210,24,184,102,30
2273867503,371,9392,1623,7246
1912377737,0,1310,733,3323
2210758671,12,47,18,628
3105305284,0,7840,77,89
1994712500,167,1796093,575,3792
1781848553,2,3005,386,2410
1989630473,2,352,190,1399
3807952077,76,0,0,0
1914666113,0,222,201,289
3900021288,0,75,14,38
5567374060,0,136,644,1690
3162656422,0,3,24,1
2171873595,0,113,174,1215
2103149531,0,301,277,1035
1751707784,1308,396,733,1
5650533546,0,1,31,2
5266587215,0,77,237,383
3869024197,0,15,100,19
3624700037,4,720,68,2407
1653308055,0,2418,336,567
2641653430,1,1303,197,1149
2724102387,2,2,34,113
3702096121,3,277,152,673
2714170611,0,8898,974,372
5603016524,0,9576,115,1640
1653815791,0,39,55,11
5204094403,3,9,28,42
1956965507,10,7522,306,604
3197018764,760,19157,1125,1550
5017359482,1,198,181,2150
1867117133,0,120,165,9449
1827743744,7,33,189,100
1853091160,1,4576,974,7314
1180655847,565,6822,399,2231
1729690245,11,482,262,1481
3537903771,280,8033,1207,1998
1884893240,0,384,161,1100
5190330189,19,65,98,71
5089462731,24,5,37,3
2508070130,287,11894,1190,10130
3769341200,0,48,133,418
3622722315,1,102,203,2390
5639047896,0,1,15,75
1746692527,84,1054511,894,32365
2035095021,80,949,319,784
5485029590,2,958,1024,1040
2091938187,8,9484,306,1042
1738360632,117,1296,1149,2225
5089134820,51,62,62,424
5321387246,4,49466,3859,26390
1938633975,94,175,122,960
1662128082,8,111,86,554
2814340632,26,656,579,80
1825493645,1854,246,100,2382
1989216057,0,544,267,996
1750935105,263,2117974,2,43640
5572590452,3,414,419,301
3925814941,0,54,145,120
1782555453,89,19752,775,13519
1761655132,56,233,415,1935
5185638746,1,1034,557,523
5201747027,0,102,389,1691
2985009572,2,5471,903,3508
1501390887,506,483,1351,5220
3184106602,1,292,326,5355
1258256457,13564,3271871,532,50933
3612026041,282,1519,1568,7964
5116377270,0,6683,185,1248
2142982035,4,175,129,1130
5306157179,6,12,78,136
1767920535,1,26542,2999,6193
2268858615,1,132,51,1544
1823252704,0,2078,74,33188
2782309233,0,47,254,386
5250004146,1,41,71,87
5034198645,0,55,137,287
1847339312,1493,187,78,1616
2694719097,0,1016,348,164
2094949595,79,533106,900,16563
3236460513,2162,7463,2925,84195
2696376424,585,1006,1018,2937
1704832685,5067,355982,4961,14938
2100298803,1,94,111,221
2530481761,0,1498,262,1210
2791089243,0,14,5,691
1070969951,2,13631,1478,42727
3812325759,1,26,113,107
2679543563,2,82,143,29
3230749382,0,3,116,104
2001453213,1,1287,650,4058
3013180335,0,44,92,122
5664420306,0,1039,119,58
1744531620,0,553,580,5241
1995839477,0,117,109,663
5507687885,6,48,554,421
5349299368,0,96,253,102
3949780512,9,219,139,32
1779154395,12,1169,683,11905
2480383790,5,347,532,2079
2775393107,0,697,169,19854
5302745828,8,28,466,3
1994712500,1423,1791905,575,3784
1949079513,1,842,138,261
1084989092,5,47,69,337
5582653692,0,4,51,49
3894702837,54,458,196,104
1179393941,147,65856,1910,10064
1709286740,22,927387,375,18393
2707534537,89,128,475,187
5551844409,0,33,80,64
5345135890,1,113,118,213
1812831342,7938,20857,1002,10143
1922373663,87,1007,450,131
5122628020,1,17,194,28
5321297895,0,88,90,222
5540809994,0,10,179,48
2669234777,1,8433,2848,283
3083021003,500,13503,1825,27827
3949901059,167,555,229,5144
2442266421,4,3361,1867,2047
1802185337,25,12798,1063,3840
3497419915,4,6461,810,5897
3309354221,0,2277,184,38
1902958610,60,5167,1222,8838
1839284230,335,465,655,3797
1950073045,0,403,425,2792
5629421835,2,12,80,119
2725711365,1,2806,344,2974
5398979693,0,10,301,247
1774611414,3,1400,2000,4821
2443409840,0,4393,1954,23959
2696647473,11,1013,130,24
5083453009,0,40,44,217
1215209095,7,33972,2022,9516
1918608731,60,10987,2311,3470
1429862842,0,103,86,1769
5506268424,0,15,1505,152
2140404367,6,6015,172,274
1853018020,3,299,215,1126
2548754532,72,325,752,10674
1732499253,722,30953,1540,16446
2369845771,1,314,492,461
5243638421,2,74,228,2695
2685842787,65,4278,192,21915
2188337327,0,193,260,4562
2774455702,4,12,49,40
3742966542,4,50,83,184
2196284851,0,292,337,200
2734035897,1,2738,240,3345
5509171954,0,172,699,122
2144576481,6531,2696519,166,15262
5132623284,9,39,86,61
2447393601,0,392,176,901
1349490495,70,49455,369,6285
2937603093,0,316,318,1108
2670838955,0,120,45,635
1821635252,0,15348,537,1767
1652484947,143,24155224,706,60006
3585827892,0,14,21,393
1070969951,3,13631,1478,42727
3211765335,5404,16465,184,6245
5268633054,0,13,158,27
1872728614,72,93534,5000,1564
1775369185,2,714,300,3586
3912500883,3,403,849,1348
1708295792,505,8050,76,1
5447637182,129,208,832,1011
1311062917,72,121230,239,3377
2648909654,692,8663,404,1859
5304940056,5,241,152,56
1347967185,6,3771,2000,47718
5170965205,8,277,441,668
1932548172,532,15695,1469,10054
1786865693,1,1330,452,5095
5197260771,3,34,138,146
1818359697,132,1063,748,2999
2719771771,0,1165,547,270
2644110401,0,255,567,263
2384432262,3,87,156,843
2866448247,1,441,252,987
5208541016,22,1320,410,106
2533084242,1,3062,2327,4823
1908434592,0,351,130,698
2016186067,1,573,319,4992
1686357690,5,36,110,401
1915003392,757,9936,1218,67773
2961185777,0,50,200,1005
5192071988,0,82,673,171
2575665055,24,331,135,44
5339391027,1,2,16,12
1680198782,27,304441,221,32681
1975532237,1,348,695,8995
2218073511,37,326,338,1178
5221416036,0,1163,256,820
5142749364,0,10,34,39
2977118527,0,46,195,344
5238515253,22,44,254,1030
1397019853,1,68,664,1013
1041248171,42,679,492,1435
2241388227,0,91,231,347
2553300360,0,248,391,60
2536858032,7,10930,185,110
5253202154,13,5,15,28
5229260319,45,3520,536,57
2798853370,3,80,287,34
2743047104,0,40,223,383
1700315953,93,880812,1233,52009
3211765335,231,16465,184,6245
1878731502,1,1260,264,1758
5127068193,12,25,77,4
5198822694,6,14,50,52
3187396193,0,80,293,3570
3221665362,0,16,6,280
5531387669,335,1169,60,107
1804845107,0,1014,911,52306
2480236213,78,7839,2480,56297
1040163605,37,125028,1997,4856
1860667032,17,5528,183,6398
2034140844,0,4036,453,201
2247185500,61,619,290,91
5615782324,0,3,172,254
3964497609,0,15,94,31
2929154661,2621,17,15,19
5122654941,34,238894,1923,25952
5116882548,5,2,55,19
3502928022,26,1709,600,6977
2754795887,0,91,127,1945
5675569035,0,1,1,4
5173299110,5,5735,63,59
1683077013,398,264251,263,1898
3223250170,0,6,39,77
1038854855,0,11,49,38
2504255130,0,842,332,3954
1691189711,1,3,128,118
3602843405,1,70,142,538
1150542764,0,188,393,1316
1198220993,104,807892,1099,10277
1001418093,27,6481,2865,25452
1863291870,0,773,42,7
1973560483,12,515,401,222
3050717560,0,0,0,0
3509110635,6,188,1576,5827
2759289737,282,40979,2625,14884
2017951383,7,832,169,2474
1690214857,1,2309,2701,12927
1949995695,119,4550,2442,69394
2945949737,9,433,522,7834
5286011057,3,52,333,96
2297503761,11706,714,535,4836
2083259797,6,446,382,3759
5308826165,0,276,9,1988
2712948321,0,4426,1218,4216
3883599170,3,233,191,577
5068917875,1,50,117,88
3944521809,7,2200,1987,16620
3580045712,3,7,16,11
3884247481,6,72352,1728,61378
5218815160,0,40,83,237
1797927130,7,122,305,90
2719108137,317,224949,1393,15264
1742121542,5267,8493807,570,7947
2410424073,142,444438,1658,18183
2397891990,4,120,124,80
5428823476,0,6,64,27
2603151763,7,6754,404,7788
3647463361,100,11476,1989,1118
1685893281,17,31637,302,1375
3256180861,2,23,60,21
2634805191,0,578,631,2503
2120489732,4,4491,686,10172
3051076305,0,21,84,178
2329058243,0,1047,921,56
2209589187,29,10380,823,12324
3193870594,0,325,656,5665
3810101585,2,19444,575,88992
2100833257,0,1662,216,15
1631717704,0,187,153,289
1730255341,0,385,563,523
2259741800,13,719,779,5742
3904431324,9,17,194,17
5360194685,0,57,54,952
3822411758,4,140,200,69
3167751305,0,270,985,1314
1613008972,2,99,1232,1111
3497765647,0,56,221,39
2253896173,2,199,101,2348
2730248361,0,93,93,179
3032195843,0,1437,1389,2267
1810573075,0,279,895,6413
2219041525,1,219,224,1445
3089481171,83,106150,229,898
5575982306,10,2,32,8
2634864050,2423,6093,370,3679
5503020810,0,29,69,67
5653089483,2,6,92,122
1268398393,24,56717,1779,13152
2510300440,0,293,217,27
5159682021,0,528,44,2376
1760362450,73,5522,1709,106690
5091529835,1,78,528,224
3257201080,0,1979,182,4549
3498448161,1038,30299,2005,10029
1717721400,35,53655,452,11136
1624808352,108,399,381,1758
1904274061,14,434,811,4938
2302602090,1,597,641,2526
5512505850,0,8,176,47
2165768194,0,314,306,1114
1970841997,9,31,20,326
5139432957,0,1,1,1
2440294567,0,137,459,646
2284869621,28,1871,1479,28432
5431447872,0,79,174,270
5080094479,0,173,316,167
1874361623,651,33614,2168,28300
5536385292,0,58,279,912
2458212787,0,1317,702,4147
3977751501,0,46,95,139
2948172083,10,102,210,1441
5315807030,1,58,304,100
5160406950,2,10,204,18
3215773693,14,116,486,484
3760174090,2623,1157,210,126
3217848597,375,29782,1137,57343
1314608344,546,25424840,612,69971
1647148445,0,352,308,945
2014432962,12,977,525,10024
3974138126,4,105,53,1423
5313783099,0,18,84,523
1749067822,0,1614,593,3580
3145496274,0,47,187,999
1684829881,0,166,315,1592
5266605573,0,159,134,113
2695725511,0,35,102,45
2244332290,3,99,81,375
3756996194,1,176,304,192
5118057866,1,1,30,3
2702769584,3,456,419,1344
1135520725,4998,2868678,45,6268
1496814565,415,2891259,5000,73854
1618614185,0,3227,565,362
5648481989,0,1,33,1
3873316901,0,233,621,263
5019546369,1,22,272,160
2151194453,33,3,7,3
3932422557,1,78,122,1
1850769047,529,386,214,2015
5277144718,7,3,104,3
3191530543,0,225,142,1365
1615931613,0,39897,1956,2298
5531410308,0,158,866,2693
5287342846,3,175,442,520
1790380435,0,120,125,651
5089274212,63,24709,22,557
2302602090,0,597,641,2526
1660452532,661,4217837,471,97463
5340266827,0,193,617,144
1768323274,9118,30706,1998,7806
1678066710,1,10755,253,2687
1672628425,0,58,187,603
2686438060,0,434,722,3927
1680854071,457,231,239,86
1720962692,417,0,0,0
5148265928,2,169,320,162
2136836740,0,748,986,6922
2724316491,0,2514,2943,1795
2230339874,0,1017,476,1827
2285386644,346,299936,104,50039
1712295232,8274,1292969,1500,11460
1827370530,793,163306,265,9959
3166245495,0,52,166,725
3103430657,0,172,261,532
1704832685,5415,355982,4961,14938
5369302658,5,17,85,115
3627263347,49,12,40,54
2043333991,0,1464,1695,1625
1440190202,0,55,35,455
1804774727,116,33703,725,7027
5221338222,0,146,169,622
3071526677,0,96,108,16
2144108254,1384,11855,1139,11898
2371617703,8736,2518082,638,27206
1036168240,3939,4153,398,50690
2521079040,43,17535,1827,18320
1359195031,14,173,273,352
2259591280,1817,191,229,2457
5047705625,1,582,544,221
2171953623,18,13862,694,4665
1632942974,56,6178,950,17988
1930168350,1102,70157,1967,5291
1338659735,63,22781,2459,5586
1678402437,489,3305,2250,12871
5675293089,0,9,77,17
1159753505,242,2686,256,717
2245373617,2,5620,383,160
1566984434,22,525,795,1779
1833112832,16,181,196,2354
2082986911,0,327,340,1063
2230590953,144,287421,2164,5408
1572265010,154,113446,50,268650
1233353213,2,363,398,1441
1980290077,1705,3428,1994,42288
1513461537,7,870,335,1371
1729012204,158,534179,26,1044
3171587285,76,11442,2618,34007
2371669840,767,15767,49,827
5023075393,12,445,8,6630
1861790054,183,143209,320,4707
1799583910,17,396,227,1453
3016220615,10,509,96,608
1762463005,0,55,183,100
3313070045,0,154,69,1302
2351946730,1,454,908,3664
1682933314,12,2624,97,433
2397335941,0,150,272,1524
3793799095,0,2164,159,1494
1671442163,28,9459,541,934
1279143243,1724,11796,1991,4738
1377736420,135,5557,985,48974
1819177320,400,1462,328,221
1495376180,7,863,785,496
2786875312,7,242,127,525
2144108254,520,11855,1139,11898
2302813923,40,279700,342,8115
1310872334,9822,326133,2704,11107
2803550292,1189,5047,1770,1979
1934392131,7,1207,589,1592
1724367710,108,5731659,351,15060
3215352935,1978,8203,1673,8422
1309464907,647,30405,550,13753
1303132300,1443,10911,1928,9148
2722933562,426,19260,230,5512
2024757320,667,263692,35,16868
1922219715,4656,250589,457,9100
2973685862,1137,603,193,7204
1198220993,119,807973,1099,10294
1452464313,3482,546093,2005,104229
2606630821,48,58331,968,12328
2234577244,129,1836,1544,6119
1805244774,107,161593,1179,42323
2980929031,44,102,150,520
3102682182,0,1699,1766,1431
1703371307,38802,4983558,1218,52664
5271051113,1,3266,581,13627
1401604125,296,6258,1992,23479
1190979533,0,191,104,195
5508276173,1867,331,370,203
2010054467,1606,6593,123,258
2518967642,0,298,173,465
2214939464,8,779,595,8844
5226842392,48,40843,77,966
1244346590,227,5094,885,1968
2093087137,351,245824,2001,14072
1712804040,57,118191,461,15348
3557998887,539,3031,1510,21229
1782886013,0,36,107,501
2540408364,15,64942,1068,12425
1005467080,0,7,92,102
2752406893,18,10914,2883,4480
5126064607,0,57,999,46
1919299795,2153,3082,119,15399
2590401647,4,1910,1477,24988
1423984222,1,205,183,1298
1310872334,4027,326134,2704,11107
2476458562,925,22208,1228,76559
2109672031,12,10587,142,136625
1863595250,1395,638659,11,169355
2522702335,88,7028,98,911
2306080530,25,56126,264,10897
3815211675,0,134,62,187
3616743571,7,26,273,149
2421351085,35,16947,479,2995
1252417415,0,1277,568,6489
1567544607,32,21835,296,3249
2572506410,4,175,278,571
1550863440,687,54463,588,65816
2389952330,0,389,2,6607
1496846867,242,301989,3976,34012
1375363472,1,164,370,3443
2948183341,9,260,271,1544
1881585792,1800,4058,512,28539
1828870594,3,1471,361,1136
5212731400,0,93,500,78
2532996924,63,721,601,3350
3557560961,12,1038,684,1014
2152810761,3,139,131,774
1652806295,111,5237,2059,22744
3547053182,0,22,78,863
1930153461,4903,52988,891,1181
2346780085,1171,111270,820,6169
1310872334,434,326126,2704,11107
2677219487,0,114,176,729
1839834391,17,673,327,63
1247565433,1,571,297,3979
1326994984,6033,4074,1468,12270
1253347132,55,161487,861,8941
3282160414,87,1229,206,1488
1997544897,125,1449619,3191,43991
2344700452,232,620252,2584,21769
1214219230,2962,93552,1348,14801
1224623833,2945,249281,1346,5545
2202198727,131,5196,1902,10678
1885103407,10,180101,1145,12802
5127098030,3021,22703,2607,14702
2437100487,7,19115,131,5603
1394657835,131,74317,1666,14143
3315968443,172,5811,3386,45082
2563620645,685,404,688,88
2378270410,0,655,189,2372
1732491700,1405,7827,502,18
1404289013,5957,6859,4991,7450
3305814101,8,54,216,33
2275337915,2027,23456,643,8874
1589417982,8,28753,1618,7322
1797647901,1,2992,923,3775
1850235592,650,4946151,203,22077
1966602277,0,65,4,172
